id_cliente,idade,renda,valor_divida,dias_atraso,numero_contatos,canal_contato,regiao,acordo_ofertado,pagamento_realizado
1521,72,17784,8472,143,4,Email,Norte,0,0
1522,56,15889,31153,326,4,WhatsApp,Norte,0,0
1523,20,4075,26829,695,2,WhatsApp,Norte,0,0
1524,49,8254,19684,16,11,Email,Sudeste,1,1
1525,27,19465,15299,111,3,Telefone,Sul,0,1
1526,27,3486,15552,713,2,WhatsApp,Sul,0,0
1527,36,16970,6544,107,6,Email,Centro-Oeste,0,1
1528,63,7468,20371,379,14,Telefone,Sudeste,0,1
1529,51,8993,24267,162,0,WhatsApp,Nordeste,1,0
1530,50,5603,47683,283,14,WhatsApp,Centro-Oeste,0,0
1531,40,3576,20734,269,5,Telefone,Nordeste,1,0
1532,72,4494,21881,484,3,Telefone,Nordeste,0,0
1533,45,5244,17774,667,0,WhatsApp,Norte,0,0
1534,49,15966,47126,73,0,WhatsApp,Nordeste,1,1
1535,67,16023,22804,197,4,WhatsApp,Nordeste,1,1
1536,24,7094,18072,243,13,Telefone,Sudeste,1,1
1537,46,9031,38912,598,4,WhatsApp,Norte,0,0
1538,25,8871,26465,259,9,WhatsApp,Norte,1,1
1539,18,16047,18884,149,6,Telefone,Centro-Oeste,1,1
1540,74,19528,18355,390,12,Telefone,Norte,1,1
1541,72,4644,18420,416,11,Telefone,Sul,1,1
1542,20,15490,17202,426,3,WhatsApp,Sudeste,0,0
1543,41,15583,38421,702,13,WhatsApp,Centro-Oeste,1,1
1544,40,18126,2394,217,8,WhatsApp,Sul,1,1
1545,25,9454,31485,86,3,Email,Nordeste,1,0
1546,71,8769,28787,216,6,Telefone,Sul,0,0
1547,74,8630,8491,423,4,WhatsApp,Centro-Oeste,1,0
1548,64,8328,15939,320,14,WhatsApp,Norte,0,0
1549,54,10344,29584,118,4,Telefone,Sudeste,1,1
1550,20,15720,42735,415,5,Telefone,Centro-Oeste,0,0
1551,68,7831,28159,599,7,WhatsApp,Sul,1,0
1552,50,14897,25476,40,14,Email,Sul,0,0
1553,45,19383,39203,161,4,Telefone,Centro-Oeste,1,1
1554,64,11791,17607,703,14,Telefone,Centro-Oeste,0,0
1555,25,11664,2829,537,2,Email,Centro-Oeste,1,0
1556,51,11950,42595,420,5,Telefone,Norte,0,0
1557,52,3535,3270,664,13,Telefone,Centro-Oeste,1,0
1558,49,12963,5346,95,11,Email,Nordeste,1,1
1559,41,9477,17151,442,13,WhatsApp,Sudeste,1,0
1560,31,18741,49544,558,1,WhatsApp,Sudeste,1,1
1561,49,13682,15133,650,11,Email,Nordeste,0,0
1562,73,1798,14128,466,11,Telefone,Sul,1,0
1563,63,2423,1069,288,7,Email,Sul,0,0
1564,60,14831,2473,676,7,WhatsApp,Sul,1,0
1565,33,8078,36090,412,14,Telefone,Sul,0,0
1566,21,6375,33538,400,2,WhatsApp,Norte,1,0
1567,69,13754,49588,528,11,Telefone,Nordeste,1,0
1568,54,19686,8141,18,7,WhatsApp,Sudeste,1,1
1569,71,12405,9430,136,8,WhatsApp,Nordeste,1,1
1570,38,14853,7180,464,4,WhatsApp,Sudeste,1,1
1571,31,17382,1757,248,4,Telefone,Sul,1,1
1572,48,11163,8750,710,5,WhatsApp,Norte,0,0
1573,72,2441,38638,1,6,WhatsApp,Centro-Oeste,1,0
1574,65,3407,29257,702,2,WhatsApp,Centro-Oeste,1,0
1575,35,6337,5358,381,4,WhatsApp,Sul,1,0
1576,24,15180,41849,509,0,Email,Sul,0,0
1577,27,19127,13991,460,10,WhatsApp,Nordeste,0,1
1578,24,7196,25794,505,9,WhatsApp,Norte,0,0
1579,50,17726,45704,476,4,Email,Norte,0,0
1580,40,15043,46138,557,3,Telefone,Nordeste,0,1
1581,38,14115,49772,32,0,Telefone,Norte,1,1
1582,36,2966,7408,118,6,Telefone,Norte,1,1
1583,65,19850,11344,184,14,Email,Centro-Oeste,1,1
1584,36,1875,38129,191,0,WhatsApp,Norte,0,0
1585,53,1762,3411,74,12,Email,Sul,0,0
1586,46,13080,9491,623,7,Email,Centro-Oeste,0,0
1587,35,11636,12072,103,13,Telefone,Sul,0,0
1588,19,9333,43566,586,9,Telefone,Sul,1,0
1589,18,3393,30193,420,11,Telefone,Nordeste,0,0
1590,64,9606,40504,473,1,WhatsApp,Norte,1,1
1591,22,13326,38833,114,9,WhatsApp,Norte,1,1
1592,37,3152,17993,379,12,Email,Norte,1,1
1593,28,2099,40197,313,11,Telefone,Norte,1,0
1594,59,19796,18134,330,4,WhatsApp,Centro-Oeste,1,1
1595,19,10292,25061,339,12,Telefone,Sudeste,1,1
1596,20,5137,18533,238,5,Telefone,Sul,1,1
1597,40,11855,7851,173,8,WhatsApp,Sudeste,1,1
1598,72,17489,26421,79,14,Telefone,Sudeste,1,1
1599,29,10790,19840,464,13,Telefone,Sudeste,0,0
1600,37,7099,15401,605,6,WhatsApp,Centro-Oeste,0,0
1601,22,15842,11138,501,5,Email,Sudeste,1,1
1602,54,15445,39096,562,4,WhatsApp,Centro-Oeste,0,0
1603,55,12262,21878,285,5,WhatsApp,Nordeste,1,0
1604,47,15812,44824,223,14,WhatsApp,Nordeste,1,0
1605,26,8882,23320,593,13,Telefone,Nordeste,0,0
1606,51,10482,25560,266,10,WhatsApp,Centro-Oeste,1,0
1607,70,9207,33142,667,3,WhatsApp,Centro-Oeste,1,0
1608,61,18630,25878,373,0,Email,Sul,1,1
1609,52,6133,8650,233,14,WhatsApp,Sudeste,1,0
1610,69,18804,43375,236,11,Telefone,Norte,1,1
1611,39,10769,24559,671,8,Telefone,Norte,1,0
1612,61,15278,35025,314,10,Email,Sudeste,1,1
1613,41,8508,18693,380,4,Telefone,Norte,0,1
1614,34,17023,44467,614,7,WhatsApp,Norte,0,0
1615,27,5118,28301,563,6,WhatsApp,Norte,1,0
1616,47,1772,49563,420,7,Email,Centro-Oeste,0,0
1617,73,14507,26746,52,0,Email,Centro-Oeste,0,0
1618,63,19657,13307,643,8,WhatsApp,Centro-Oeste,1,1
1619,40,4047,18035,509,0,Telefone,Sudeste,1,0
1620,49,4664,5992,205,2,WhatsApp,Nordeste,1,0
1621,34,15914,31857,257,7,Email,Norte,1,1
1622,67,15827,6802,185,11,Email,Sul,1,1
1623,68,17076,32814,145,10,Email,Centro-Oeste,0,1
1624,34,2446,49197,690,0,Email,Sul,1,0
1625,31,16193,5247,14,13,Email,Norte,0,1
1626,26,18390,47506,246,0,WhatsApp,Nordeste,1,1
1627,57,17040,41670,187,5,Email,Sul,0,0
1628,19,8219,11186,337,4,Telefone,Norte,0,0
1629,62,9935,37949,259,10,Email,Norte,0,0
1630,42,12850,19391,40,5,Telefone,Centro-Oeste,1,1
1631,56,5090,36696,601,2,WhatsApp,Nordeste,1,0
1632,26,11564,30428,637,9,Telefone,Norte,1,0
1633,71,19076,7994,418,11,Telefone,Nordeste,1,1
1634,39,19348,37223,351,9,WhatsApp,Centro-Oeste,1,1
1635,60,1890,30377,9,5,WhatsApp,Sul,1,1
1636,63,14168,28481,350,1,Telefone,Sudeste,1,1
1637,21,13069,14526,84,7,WhatsApp,Sudeste,1,1
1638,43,14529,20922,533,14,WhatsApp,Sudeste,1,0
1639,46,14607,9744,358,11,WhatsApp,Nordeste,1,1
1640,62,4060,33981,378,5,Email,Sudeste,0,0
1641,51,7367,24144,172,12,Telefone,Sul,0,0
1642,40,16784,44348,25,12,WhatsApp,Norte,0,1
1643,54,2711,9021,393,3,Telefone,Nordeste,0,0
1644,28,10621,2246,103,3,Telefone,Sul,1,1
1645,23,3039,18091,702,13,WhatsApp,Nordeste,1,0
1646,35,18527,27218,236,10,WhatsApp,Nordeste,1,1
1647,38,10193,3196,410,6,Telefone,Nordeste,1,0
1648,59,10421,12512,549,13,WhatsApp,Centro-Oeste,1,0
1649,53,19167,15188,332,2,Telefone,Norte,0,0
1650,58,11810,23957,664,10,WhatsApp,Sudeste,1,1
1651,55,14244,5536,532,2,WhatsApp,Centro-Oeste,1,1
1652,51,5886,40395,649,5,Email,Norte,1,0
1653,34,18803,30460,29,8,WhatsApp,Sudeste,1,1
1654,54,13742,36986,543,0,Telefone,Centro-Oeste,1,0
1655,42,15757,22659,19,4,WhatsApp,Centro-Oeste,0,1
1656,55,10447,8410,148,0,WhatsApp,Sul,1,1
1657,29,15446,3193,471,0,WhatsApp,Centro-Oeste,1,1
1658,40,7430,16358,491,2,WhatsApp,Nordeste,1,1
1659,70,6902,29310,283,2,WhatsApp,Centro-Oeste,0,0
1660,59,17517,20592,675,3,WhatsApp,Nordeste,0,0
1661,39,2007,23743,113,2,Telefone,Norte,1,1
1662,38,2936,49200,455,5,Telefone,Norte,1,0
1663,44,13118,31005,662,11,WhatsApp,Nordeste,0,0
1664,74,10250,8192,330,14,Email,Sul,1,1
1665,48,17622,29055,255,3,WhatsApp,Sul,0,0
1666,23,8854,6898,599,7,WhatsApp,Norte,0,0
1667,44,12794,7752,399,0,Telefone,Centro-Oeste,1,1
1668,57,15340,12221,610,7,WhatsApp,Norte,1,0
1669,51,5899,18439,508,10,WhatsApp,Norte,1,0
1670,29,6537,12325,644,0,WhatsApp,Nordeste,0,0
1671,62,17348,25751,466,10,Email,Sul,0,0
1672,74,5215,37455,407,0,Telefone,Nordeste,0,0
1673,70,16377,24651,609,6,WhatsApp,Norte,0,0
1674,24,9337,536,98,0,WhatsApp,Sudeste,1,0
1675,27,2801,28912,290,8,Email,Centro-Oeste,0,0
1676,62,8870,18671,657,13,Telefone,Norte,1,1
1677,34,7911,39551,156,14,WhatsApp,Nordeste,1,1
1678,43,7865,33261,162,7,WhatsApp,Sudeste,1,1
1679,38,16949,15702,624,12,WhatsApp,Sudeste,1,1
1680,45,2192,8560,697,14,Telefone,Norte,0,0
1681,63,2978,8565,717,0,Email,Sul,0,0
1682,19,7896,30373,97,1,WhatsApp,Sudeste,1,0
1683,71,9948,37148,377,1,WhatsApp,Centro-Oeste,0,0
1684,60,12122,6432,567,1,Email,Nordeste,1,1
1685,18,18325,26970,450,5,Telefone,Nordeste,1,1
1686,68,11573,8828,117,3,Telefone,Nordeste,1,1
1687,70,4146,6833,605,7,WhatsApp,Norte,1,0
1688,53,6709,47138,716,0,Telefone,Nordeste,1,0
1689,68,8033,11768,506,14,Telefone,Nordeste,1,0
1690,43,8711,5567,189,9,WhatsApp,Centro-Oeste,0,1
1691,46,11427,48884,476,13,Email,Sul,1,0
1692,38,13427,45343,323,3,Email,Norte,0,0
1693,28,10816,17545,596,9,Telefone,Norte,1,1
1694,57,13677,41241,180,10,Telefone,Nordeste,1,1
1695,28,12346,23270,181,4,WhatsApp,Centro-Oeste,0,0
1696,53,9433,43270,693,8,WhatsApp,Sudeste,0,0
1697,66,6976,8387,287,4,WhatsApp,Nordeste,1,1
1698,56,15353,33682,475,12,Telefone,Nordeste,1,1
1699,57,9428,32870,618,10,WhatsApp,Norte,1,1
1700,52,3580,40118,641,2,Email,Norte,1,0
1701,71,7589,25418,262,10,WhatsApp,Nordeste,1,0
1702,51,9297,35997,523,3,Telefone,Norte,0,0
1703,72,18745,28526,162,9,Telefone,Centro-Oeste,1,1
1704,64,9846,12429,487,6,Telefone,Sudeste,1,1
1705,41,2404,48256,181,0,Email,Sudeste,0,0
1706,71,19153,37165,469,10,Email,Sudeste,1,1
1707,39,18288,35437,21,5,WhatsApp,Nordeste,1,1
1708,22,11474,14063,275,7,WhatsApp,Nordeste,1,1
1709,73,2684,29046,260,0,WhatsApp,Nordeste,1,0
1710,50,3225,13388,333,7,Telefone,Centro-Oeste,1,1
1711,53,12880,37838,466,6,WhatsApp,Sudeste,0,0
1712,64,14557,34783,116,0,Telefone,Norte,1,1
1713,37,7106,17458,413,8,WhatsApp,Norte,0,0
1714,36,5456,13134,537,10,Telefone,Sul,1,0
1715,52,18055,19751,257,2,Telefone,Sul,0,1
1716,69,17581,47066,168,1,Telefone,Norte,1,1
1717,60,1921,20428,533,6,Telefone,Sudeste,0,0
1718,34,7040,37745,598,10,WhatsApp,Nordeste,0,0
1719,62,17788,16955,15,2,WhatsApp,Norte,1,1
1720,60,17466,27644,50,0,Telefone,Norte,0,1
1721,51,17382,28513,304,9,WhatsApp,Sul,0,1
1722,26,6175,22376,487,12,Email,Sudeste,1,0
1723,43,10582,27462,416,2,Email,Norte,0,0
1724,19,14509,28584,305,5,Email,Nordeste,0,1
1725,70,8248,42819,196,2,WhatsApp,Nordeste,0,0
1726,26,7603,21643,388,4,Telefone,Centro-Oeste,0,0
1727,26,19357,26591,455,8,WhatsApp,Nordeste,1,1
1728,57,12848,14679,713,6,WhatsApp,Norte,1,1
1729,34,11282,33307,705,1,WhatsApp,Norte,1,0
1730,18,7382,10722,658,0,WhatsApp,Nordeste,0,0
1731,42,7298,24449,310,6,WhatsApp,Sul,1,1
1732,60,11127,16616,127,3,WhatsApp,Sudeste,1,1
1733,57,9915,49317,175,10,Email,Norte,0,0
1734,59,13966,38064,134,6,WhatsApp,Nordeste,0,0
1735,42,11346,37874,66,5,Email,Nordeste,0,1
1736,56,14220,18167,393,6,WhatsApp,Norte,0,1
1737,52,10645,9275,365,3,WhatsApp,Centro-Oeste,0,0
1738,20,6024,30155,279,2,Telefone,Sudeste,0,0
1739,67,8059,48132,363,11,Telefone,Norte,1,1
1740,54,9120,14693,171,4,WhatsApp,Nordeste,1,1
1741,61,4624,15176,51,2,WhatsApp,Centro-Oeste,1,1
1742,61,10171,31276,328,13,WhatsApp,Norte,1,0
1743,68,13206,43725,665,2,WhatsApp,Sudeste,1,1
1744,47,19237,17699,592,3,Telefone,Centro-Oeste,0,0
1745,55,13570,49312,145,7,Telefone,Nordeste,0,1
1746,51,9634,15566,274,1,WhatsApp,Sul,1,1
1747,29,2424,19395,155,3,Email,Sudeste,1,0
1748,36,7006,746,508,10,WhatsApp,Centro-Oeste,1,0
1749,54,15150,21709,363,2,Telefone,Norte,1,1
1750,61,3895,39784,325,6,Telefone,Norte,0,0
1751,66,16810,17300,655,1,Email,Centro-Oeste,0,0
1752,34,9726,46610,298,0,WhatsApp,Norte,1,0
1753,27,13281,23586,494,9,Telefone,Centro-Oeste,1,1
1754,74,7015,20601,546,0,WhatsApp,Sudeste,0,0
1755,72,4865,16991,304,5,Telefone,Norte,1,0
1756,66,18472,27707,467,2,WhatsApp,Sudeste,0,1
1757,64,12910,42298,239,6,WhatsApp,Nordeste,1,1
1758,29,10595,21397,650,7,Email,Nordeste,0,0
1759,33,11861,29992,517,4,WhatsApp,Nordeste,1,0
1760,41,10031,1921,176,4,Email,Nordeste,1,1
1761,36,5770,32515,410,11,Email,Norte,1,0
1762,25,11406,13470,364,1,Telefone,Centro-Oeste,1,1
1763,48,18440,7783,23,7,WhatsApp,Norte,1,1
1764,38,12779,28988,318,9,WhatsApp,Norte,1,1
1765,34,6952,16445,525,12,Email,Sudeste,1,0
1766,40,7977,755,276,0,WhatsApp,Centro-Oeste,0,0
1767,54,18900,11519,604,9,Telefone,Sul,0,0
1768,71,7970,15987,620,8,Telefone,Sul,0,0
1769,33,3562,42297,229,0,Email,Centro-Oeste,1,0
1770,23,10530,19846,664,0,Telefone,Sul,1,0
1771,25,3313,35550,108,0,Telefone,Centro-Oeste,0,0
1772,42,13171,9244,176,6,WhatsApp,Sudeste,1,1
1773,35,15808,25256,320,3,WhatsApp,Sudeste,1,0
1774,42,3813,18361,286,11,WhatsApp,Norte,1,1
1775,29,11206,25646,329,6,Email,Sul,1,1
1776,32,19115,43187,657,4,Telefone,Centro-Oeste,0,1
1777,43,11337,46603,356,11,Telefone,Sudeste,0,0
1778,58,7331,22476,14,13,Telefone,Norte,1,1
1779,62,5556,1091,275,6,Telefone,Sul,0,1
1780,43,1805,6777,71,9,WhatsApp,Sul,1,1
1781,64,15847,2760,195,13,WhatsApp,Sul,1,1
1782,49,3189,44407,523,6,WhatsApp,Sudeste,1,0
1783,27,5417,847,106,3,Telefone,Sudeste,1,1
1784,33,4436,25241,196,1,WhatsApp,Sul,1,1
1785,24,5362,37711,145,7,Telefone,Sudeste,0,0
1786,34,16006,44356,350,1,Telefone,Sul,1,1
1787,40,15818,42042,424,8,WhatsApp,Nordeste,1,1
1788,43,16800,7369,471,4,WhatsApp,Sudeste,0,1
1789,38,7149,28582,686,8,WhatsApp,Centro-Oeste,1,0
1790,39,19703,22580,216,14,WhatsApp,Sudeste,0,1
1791,24,17174,29479,93,8,Telefone,Sul,0,1
1792,31,19226,19922,260,13,WhatsApp,Centro-Oeste,1,1
1793,32,7060,36113,575,7,Email,Norte,1,1
1794,70,16951,23493,541,7,Telefone,Centro-Oeste,1,1
1795,24,2579,12886,285,3,WhatsApp,Centro-Oeste,1,0
1796,26,15483,34533,484,13,Telefone,Sudeste,1,1
1797,68,16827,45713,372,3,Telefone,Centro-Oeste,1,1
1798,65,14255,13438,70,13,Telefone,Centro-Oeste,0,0
1799,25,8735,11659,379,1,WhatsApp,Sul,0,0
1800,67,18697,2774,279,3,WhatsApp,Sudeste,0,0
1801,40,3531,19354,302,3,WhatsApp,Sul,0,0
1802,46,10014,32315,255,5,WhatsApp,Sudeste,1,0
1803,35,10595,10982,684,2,Telefone,Norte,1,0
1804,48,15787,19461,692,1,Telefone,Centro-Oeste,0,0
1805,47,7411,20544,264,14,Email,Sudeste,1,1
1806,69,13195,34336,695,7,WhatsApp,Centro-Oeste,1,1
1807,56,4840,22475,717,1,WhatsApp,Centro-Oeste,0,0
1808,52,9376,15206,424,7,Telefone,Nordeste,1,1
1809,35,17396,6474,213,6,WhatsApp,Sul,0,1
1810,59,13935,11428,671,2,WhatsApp,Sudeste,1,0
1811,56,2641,21713,100,5,Telefone,Norte,1,1
1812,34,10781,2450,112,5,WhatsApp,Nordeste,1,1
1813,31,3538,19977,308,9,Telefone,Sul,1,0
1814,48,5770,10911,678,13,WhatsApp,Norte,1,0
1815,41,11546,22195,475,4,Telefone,Norte,1,1
1816,52,6183,46656,548,12,Email,Centro-Oeste,0,0
1817,61,18378,18271,112,7,WhatsApp,Sul,0,1
1818,62,8616,4774,87,14,Email,Nordeste,1,1
1819,51,3284,35553,183,10,Telefone,Sudeste,0,0
1820,20,5286,7545,597,11,Email,Sudeste,0,0
1821,54,10690,30214,165,4,WhatsApp,Nordeste,1,1
1822,60,6928,34886,90,6,Telefone,Centro-Oeste,1,1
1823,57,8181,44247,455,5,WhatsApp,Centro-Oeste,1,0
1824,43,8393,9062,238,10,Telefone,Norte,1,1
1825,72,14161,28259,534,14,Telefone,Sul,1,1
1826,40,16392,12526,679,6,WhatsApp,Norte,1,0
1827,61,11143,41111,58,12,Email,Sudeste,1,1
1828,56,11443,32089,542,8,WhatsApp,Nordeste,1,1
1829,32,11972,43163,618,2,WhatsApp,Sul,1,0
1830,73,14492,32238,402,9,Telefone,Nordeste,1,1
1831,66,12626,27344,679,6,Telefone,Sul,1,1
1832,21,8369,23947,666,12,WhatsApp,Sudeste,1,0
1833,46,9169,25379,519,9,WhatsApp,Sudeste,0,0
1834,39,13038,12466,197,2,Email,Sul,0,1
1835,42,11565,18232,46,12,Telefone,Centro-Oeste,1,1
1836,30,11671,5789,530,1,WhatsApp,Sul,1,0
1837,35,19196,20512,397,11,WhatsApp,Sudeste,1,1
1838,50,4462,19312,665,6,Email,Nordeste,0,0
1839,33,15351,36301,74,3,Telefone,Norte,1,1
1840,62,14479,42128,416,0,Email,Nordeste,1,1
1841,59,6796,41081,657,5,WhatsApp,Sudeste,1,0
1842,61,16245,47128,614,10,Telefone,Nordeste,0,0
1843,19,7230,23592,335,5,Telefone,Centro-Oeste,0,0
1844,72,15421,25605,633,5,WhatsApp,Centro-Oeste,1,1
1845,52,1626,14794,688,1,Telefone,Sul,1,0
1846,59,7102,4121,575,0,Telefone,Nordeste,1,0
1847,51,19075,32942,296,2,WhatsApp,Nordeste,1,1
1848,47,14081,22199,84,11,Email,Sudeste,1,1
1849,72,17497,2847,15,13,Email,Sul,1,1
1850,30,19250,29986,134,1,Email,Sul,1,1
1851,30,10711,48150,478,5,Email,Nordeste,1,0
1852,35,16497,17610,633,12,WhatsApp,Norte,0,0
1853,49,8171,5423,319,11,WhatsApp,Nordeste,1,1
1854,49,13771,16111,392,5,Email,Nordeste,1,1
1855,52,10376,48635,479,12,WhatsApp,Nordeste,0,0
1856,56,4387,19699,640,4,WhatsApp,Centro-Oeste,1,0
1857,63,11154,9566,368,9,Telefone,Sul,1,1
1858,69,5586,36547,367,9,WhatsApp,Centro-Oeste,1,1
1859,46,5680,27254,288,4,Telefone,Norte,1,0
1860,66,4341,37075,378,8,WhatsApp,Sudeste,0,0
1861,46,7540,24760,692,13,WhatsApp,Norte,1,0
1862,70,11804,47233,463,4,Email,Sul,0,0
1863,61,6258,49391,594,12,Telefone,Sudeste,1,0
1864,74,18510,17491,13,9,Telefone,Norte,0,1
1865,33,17734,23053,536,5,Telefone,Sul,1,1
1866,73,6514,24674,168,10,Email,Norte,1,1
1867,61,2875,22457,270,3,Telefone,Sudeste,0,0
1868,64,2681,1134,70,9,Telefone,Sudeste,1,0
1869,74,1990,30381,318,13,Email,Norte,1,0
1870,27,5229,13271,376,13,WhatsApp,Centro-Oeste,0,0
1871,47,7474,18798,89,14,Email,Norte,0,0
1872,42,19824,14840,701,0,WhatsApp,Norte,1,0
1873,56,3382,33856,257,3,Telefone,Norte,0,0
1874,37,4487,36499,217,1,WhatsApp,Centro-Oeste,1,0
1875,22,7085,6851,450,9,Telefone,Nordeste,0,0
1876,18,4659,4338,544,2,Telefone,Sudeste,1,0
1877,47,6030,2473,141,6,Email,Sul,0,0
1878,66,18565,47614,161,6,Email,Sudeste,0,0
1879,20,2573,38312,32,0,Email,Sudeste,0,0
1880,62,15243,10747,152,7,WhatsApp,Nordeste,1,1
1881,31,4193,44940,260,6,Email,Sudeste,1,0
1882,73,11062,32155,279,0,WhatsApp,Sudeste,0,0
1883,47,5840,43539,285,7,Email,Centro-Oeste,1,0
1884,67,3656,7183,610,13,WhatsApp,Centro-Oeste,1,0
1885,21,17684,11744,542,13,Telefone,Centro-Oeste,0,0
1886,35,9466,29558,602,1,Email,Centro-Oeste,0,1
1887,54,4080,40051,148,7,Email,Centro-Oeste,0,0
1888,42,8757,38862,656,2,Telefone,Sul,0,0
1889,65,3659,28871,67,9,Telefone,Nordeste,1,0
1890,18,17672,4322,570,6,WhatsApp,Norte,1,1
1891,70,15400,29378,279,12,Telefone,Centro-Oeste,1,1
1892,63,12940,36657,443,5,Telefone,Nordeste,1,1
1893,32,16178,6414,399,4,WhatsApp,Norte,0,1
1894,26,15936,18664,128,14,WhatsApp,Sudeste,0,1
1895,32,13521,27680,337,10,WhatsApp,Sudeste,1,1
1896,66,8272,4188,482,9,Telefone,Nordeste,1,1
1897,74,3127,15183,186,13,WhatsApp,Sul,0,0
1898,41,13164,13580,169,10,WhatsApp,Sul,0,1
1899,21,9719,31453,684,1,WhatsApp,Nordeste,1,1
1900,29,19869,10416,260,1,Telefone,Sul,1,1
1901,54,11213,30177,717,12,Telefone,Sul,1,0
1902,54,9988,27860,647,11,Telefone,Sudeste,0,0
1903,60,3681,38305,558,14,Telefone,Sul,0,0
1904,23,13094,13953,507,0,WhatsApp,Sul,1,1
1905,56,8664,23203,521,13,WhatsApp,Nordeste,0,0
1906,73,2401,9140,471,8,Email,Sul,1,1
1907,63,10790,29763,161,10,WhatsApp,Centro-Oeste,1,1
1908,41,19561,33349,289,7,WhatsApp,Centro-Oeste,0,0
1909,28,4381,39546,340,7,Telefone,Nordeste,1,0
1910,30,14558,16578,502,0,WhatsApp,Centro-Oeste,0,0
1911,51,7122,23883,106,4,Email,Sudeste,1,0
1912,42,2878,16036,475,11,WhatsApp,Nordeste,1,0
1913,24,19132,7910,600,5,Telefone,Sul,0,0
1914,69,7150,16426,463,14,WhatsApp,Centro-Oeste,1,0
1915,21,13933,48768,483,1,WhatsApp,Sudeste,0,0
1916,25,10956,34748,704,9,WhatsApp,Nordeste,0,0
1917,37,8536,31659,153,14,Email,Nordeste,0,0
1918,46,7987,42539,649,4,Email,Sul,0,0
1919,71,18942,36866,149,5,WhatsApp,Norte,1,1
1920,70,19932,48300,188,8,Email,Centro-Oeste,0,0
1921,68,5748,41261,653,14,Telefone,Sudeste,1,0
1922,62,6103,29590,131,9,Email,Nordeste,1,1
1923,63,14132,21067,452,0,Email,Centro-Oeste,0,1
1924,27,1720,44163,516,12,WhatsApp,Sudeste,0,0
1925,60,15726,15867,491,9,Telefone,Sudeste,0,1
1926,51,6318,40912,476,2,Telefone,Nordeste,0,0
1927,74,8849,45216,263,11,WhatsApp,Centro-Oeste,0,0
1928,43,7118,35867,538,8,WhatsApp,Sudeste,1,1
1929,58,11356,6313,459,14,Email,Nordeste,0,0
1930,66,6076,37121,536,13,Email,Centro-Oeste,1,0
1931,20,19755,34769,637,0,Telefone,Centro-Oeste,0,0
1932,73,16707,41690,684,0,Email,Nordeste,0,1
1933,23,2962,40818,295,0,Email,Centro-Oeste,0,0
1934,22,17405,37518,435,6,WhatsApp,Norte,0,0
1935,22,17752,40259,275,12,WhatsApp,Sudeste,0,1
1936,71,9736,16998,588,4,WhatsApp,Sudeste,1,0
1937,64,9313,26489,308,5,WhatsApp,Centro-Oeste,1,1
1938,40,3568,37674,376,12,WhatsApp,Nordeste,0,0
1939,66,7253,26068,158,14,Telefone,Sul,1,1
1940,26,8737,1541,204,13,Email,Centro-Oeste,0,0
1941,52,15675,40195,661,7,Email,Sul,0,0
1942,37,7691,49663,75,13,Telefone,Centro-Oeste,1,1
1943,66,19398,30599,380,12,Email,Sul,1,1
1944,59,16122,24864,304,1,Telefone,Centro-Oeste,1,1
1945,52,2501,41139,62,12,Email,Nordeste,0,0
1946,67,18917,39643,570,1,WhatsApp,Sul,1,1
1947,35,16377,23982,108,2,WhatsApp,Norte,1,1
1948,34,11732,4176,187,12,Email,Nordeste,1,1
1949,41,5976,46285,229,2,WhatsApp,Centro-Oeste,1,1
1950,20,18362,22281,48,12,Telefone,Sul,1,1
1951,49,2015,30548,268,2,WhatsApp,Sudeste,1,1
1952,52,13978,3565,254,3,Telefone,Nordeste,1,1
1953,55,2691,2536,87,2,Email,Sul,0,0
1954,30,12360,36314,181,1,WhatsApp,Nordeste,1,1
1955,73,14948,17424,25,8,Email,Sul,0,0
1956,64,7797,33344,388,5,WhatsApp,Sudeste,1,0
1957,42,18155,49148,222,2,WhatsApp,Norte,1,1
1958,26,9834,16907,397,8,WhatsApp,Sudeste,1,1
1959,21,7508,22018,511,14,Telefone,Centro-Oeste,1,0
1960,31,9487,17559,561,3,WhatsApp,Nordeste,1,0
1961,54,4832,23552,440,3,Telefone,Norte,0,0
1962,51,2287,4767,175,7,WhatsApp,Nordeste,1,0
1963,28,7722,6488,311,6,WhatsApp,Sul,1,0
1964,58,11373,28474,274,14,Telefone,Centro-Oeste,0,0
1965,73,18506,24536,35,6,WhatsApp,Centro-Oeste,0,1
1966,20,5176,9180,217,9,WhatsApp,Nordeste,1,0
1967,45,4072,1985,672,6,WhatsApp,Centro-Oeste,0,0
1968,46,8415,15213,408,9,Telefone,Nordeste,0,0
1969,26,6533,20543,519,10,Telefone,Sul,0,0
1970,20,9288,2919,269,4,WhatsApp,Sul,0,0
1971,42,17189,48580,638,14,WhatsApp,Nordeste,1,0
1972,51,12952,36763,475,6,WhatsApp,Sudeste,1,0
1973,29,6212,17640,325,3,WhatsApp,Sudeste,1,0
1974,59,1566,43984,356,7,Email,Sul,0,0
1975,26,17355,45710,90,8,Telefone,Norte,1,1
1976,32,13978,13461,42,12,Telefone,Sudeste,1,1
1977,57,9033,43575,365,11,WhatsApp,Nordeste,1,1
1978,42,16603,6987,671,2,Telefone,Sul,1,1
1979,22,6116,31610,202,6,Email,Centro-Oeste,0,0
